Date,eNodeB Name,Cell FDD TDD Indication,Cell Name,LocalCell Id,eNodeB Function Name,Integrity,L.RA.TA.UE.Index0,L.RA.TA.UE.Index1,L.RA.TA.UE.Index10,L.RA.TA.UE.Index11,L.RA.TA.UE.Index2,L.RA.TA.UE.Index3,L.RA.TA.UE.Index4,L.RA.TA.UE.Index5,L.RA.TA.UE.Index6,L.RA.TA.UE.Index7,L.RA.TA.UE.Index8,L.RA.TA.UE.Index9,RACH Setup Success Rate(%)
2025-09-28,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,316,179,0,0,1667,4689,4560,8,25,2,0,0,0.7395
2025-09-28,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,321,2120,0,0,9141,18253,3088,1933,1867,220,0,0,0.9076
2025-09-28,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,162,404,0,0,830,3613,1285,5024,220,799,0,0,0.6278
2025-09-28,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,24,146,0,0,1134,3838,4116,25,45,26,0,0,0.6884
2025-09-28,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,50,2007,0,0,6723,14311,4261,2451,632,499,0,0,0.7195
2025-09-28,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,181,260,0,0,1650,2309,4881,660,496,173,0,0,0.3204
2025-09-28,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,722,1012,0,0,3511,6926,10606,2540,1606,333,0,0,0.3854
2025-09-28,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,149,443,0,0,3502,2568,4910,399,3,6,0,0,0.4165
2025-09-28,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,9,535,0,0,1776,2933,5450,857,365,97,0,0,0.5394
2025-09-28,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,100,870,0,0,4803,6524,8460,2567,1046,217,0,0,0.458
2025-09-28,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,15,433,0,0,4160,3055,5006,267,2,4,0,0,0.4872
2025-09-29,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,75,67,0,0,563,5424,6202,570,9,17,0,0,0.5367
2025-09-29,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,284,533,0,0,1360,16946,36385,8787,1400,227,0,0,0.5586
2025-09-29,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,376,60,0,0,479,1758,14535,32278,18585,5717,0,0,0.3286
2025-09-29,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,18,46,0,0,1776,4218,813,394,2,35,0,0,0.5693
2025-09-29,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,85,119,0,0,1212,15206,30179,6456,2457,163,0,0,0.5923
2025-09-29,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,209,14,0,0,321,1129,14545,24379,15308,3913,0,0,0.4485
2025-09-29,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,215,3598,0,0,8594,9000,10576,564,71,369,0,0,0.5662
2025-09-29,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,748,2401,0,0,9509,8011,7357,6880,255,127,0,0,0.6784
2025-09-29,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,1167,5278,0,0,12565,18371,14433,321,8,0,0,0,0.4756
2025-09-29,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,350,5923,0,0,10510,10513,10783,365,64,219,0,0,0.1329
2025-09-29,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,542,6885,0,0,9778,9192,6839,7722,74,85,0,0,0.7861
2025-09-29,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,2993,7711,0,0,21694,25938,13729,188,11,3,0,0,0.3684
2025-09-29,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,260,647,0,0,1152,3146,1358,4615,113,203,0,0,0.79
2025-09-29,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,682,153,0,0,1921,4267,4767,162,44,3,0,0,0.8158
2025-09-29,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,403,3124,0,0,8571,15329,2798,2067,1814,272,0,0,0.7828
2025-09-29,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,194,561,0,0,1009,3017,1437,5928,220,492,0,0,0.6773
2025-09-29,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,298,152,0,0,1525,3295,4798,322,21,6,0,0,0.7745
2025-09-29,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,307,899,0,0,6743,13497,4255,2470,827,328,0,0,0.0255
2025-09-29,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,61,197,0,0,1189,2746,6036,729,587,164,0,0,0.4555
2025-09-29,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,137,412,0,0,2854,4915,7636,1890,1366,389,0,0,0.3173
2025-09-29,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,59,457,0,0,3711,2444,6779,85,4,4,0,0,0.5853
2025-09-29,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,14,423,0,0,1395,2606,3651,773,281,83,0,0,0.5632
2025-09-29,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,243,411,0,0,4347,4775,6617,2374,1087,208,0,0,0.4063
2025-09-29,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,20,717,0,0,3542,2757,6478,126,2,3,0,0,0.6978
2025-09-30,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,126,39,0,0,724,6268,4317,869,85,41,0,0,0.5067
2025-09-30,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,133,318,0,0,1270,20277,36136,10094,510,543,0,0,0.5018
2025-09-30,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,1361,135,0,0,1193,5561,33265,104431,33340,8880,0,0,0.3355
2025-09-30,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,52,465,0,0,2071,4714,1339,538,15,14,0,0,0.5546
2025-09-30,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,43,258,0,0,1205,15551,31122,7740,821,203,0,0,0.3264
2025-09-30,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,493,48,0,0,1253,2278,24385,65630,22482,5993,0,0,0.062
2025-09-30,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,285,4814,0,0,9699,11648,12151,145,185,263,0,0,0.7576
2025-09-30,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,1216,3551,0,0,12099,6692,4339,4949,275,134,0,0,0.536
2025-09-30,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,1860,4827,0,0,17846,20755,12234,71,8,0,0,0,0.2204
2025-09-30,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,341,6164,0,0,9045,10846,14507,121,164,115,0,0,0.6651
2025-09-30,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,377,6456,0,0,12254,6770,4928,6422,80,91,0,0,0.7733
2025-09-30,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,2375,7285,0,0,24817,20742,13243,94,4,1,0,0,0.2249
2025-09-30,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,258,763,0,0,2557,3244,1717,7956,148,526,0,0,0.8005
2025-09-30,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,877,125,0,0,4259,5890,4726,25,55,5,0,0,0.8742
2025-09-30,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,617,2663,0,0,12001,19406,3563,1758,502,280,0,0,0.8385
2025-09-30,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,98,533,0,0,926,4159,972,9104,280,540,0,0,0.6442
2025-09-30,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,71,219,0,0,1649,4298,4404,34,57,10,0,0,0.6561
2025-09-30,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,165,961,0,0,7671,14623,5719,1338,2002,456,0,0,0.3318
2025-09-30,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,46,361,0,0,1421,4910,7200,999,721,158,0,0,0.4727
2025-09-30,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,262,558,0,0,3515,7099,8450,1871,1371,285,0,0,0.3395
2025-09-30,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,119,899,0,0,4723,3845,7566,173,8,8,0,0,0.5521
2025-09-30,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,13,638,0,0,1865,3365,5162,740,210,62,0,0,0.39
2025-09-30,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,15,356,0,0,4684,5953,9584,1808,2496,211,0,0,0.3357
2025-09-30,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,29,775,0,0,4101,2851,7548,73,0,52,0,0,0.5815
2025-10-01,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,68,25,0,0,1131,7185,4471,828,6,38,0,0,0.5975
2025-10-01,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,51,172,0,0,1518,16651,31959,7035,660,227,0,0,0.5019
2025-10-01,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,340,54,0,0,545,2200,12987,29496,21798,3137,0,0,0.2562
2025-10-01,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,28,23,0,0,1407,5711,1374,553,0,7,0,0,0.5611
2025-10-01,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,24,342,0,0,1789,17680,33006,7189,2170,103,0,0,0.5879
2025-10-01,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,154,30,0,0,1141,766,9170,19662,19479,3849,0,0,0.2995
2025-10-01,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,420,3979,0,0,9606,9738,11516,95,156,209,0,0,0.7462
2025-10-01,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,1348,5015,0,0,12642,5798,5526,5589,295,167,0,0,0.6775
2025-10-01,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,1678,6032,0,0,22258,19803,11555,44,0,2,0,0,0.2652
2025-10-01,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,453,7392,0,0,8443,11577,11232,118,235,206,0,0,0.4497
2025-10-01,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,655,8304,0,0,13886,6143,5734,7560,100,111,0,0,0.7934
2025-10-01,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,2135,7724,0,0,32659,25552,13916,64,4,10,0,0,0.3585
2025-10-01,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,150,447,0,0,891,3690,944,6492,107,637,0,0,0.6684
2025-10-01,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,905,134,0,0,3185,7371,5400,3,34,13,0,0,0.8399
2025-10-01,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,961,3174,0,0,13759,17666,3803,2568,1497,228,0,0,0.8518
2025-10-01,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,143,772,0,0,875,4439,953,7143,249,365,0,0,0.6232
2025-10-01,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,172,528,0,0,1495,6062,4059,8,54,8,0,0,0.7302
2025-10-01,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,234,991,0,0,8060,16204,6174,1778,628,434,0,0,0.7289
2025-10-01,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,26,290,0,0,2171,4699,7719,989,552,218,0,0,0.4117
2025-10-01,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,551,442,0,0,5256,11055,12194,2838,2779,497,0,0,0.3306
2025-10-01,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,96,895,0,0,6692,5084,10560,135,4,8,0,0,0.6375
2025-10-01,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,51,759,0,0,2827,5158,10119,953,101,163,0,0,0.5669
2025-10-01,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,445,1466,0,0,8797,8234,11448,2301,1661,324,0,0,0.4031
2025-10-01,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,73,1202,0,0,7394,4876,10787,128,13,8,0,0,0.7515
2025-10-02,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,179,40,0,0,539,5807,4246,934,0,69,0,0,0.4677
2025-10-02,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,159,75,0,0,1742,18173,36960,6409,610,723,0,0,0.5182
2025-10-02,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,412,59,0,0,1293,3398,12111,31420,20209,3613,0,0,0.2253
2025-10-02,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,69,23,0,0,1763,5328,959,524,9,1,0,0,0.5117
2025-10-02,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,39,440,0,0,1109,18302,34225,5215,860,161,0,0,0.2996
2025-10-02,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,273,22,0,0,1166,1117,12673,31539,18408,4368,0,0,0.2856
2025-10-02,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,293,3702,0,0,8176,8982,11106,80,165,223,0,0,0.7743
2025-10-02,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,766,2863,0,0,12147,6040,4052,5043,152,175,0,0,0.7759
2025-10-02,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,1507,5185,0,0,18555,25970,11545,72,1,11,0,0,0.2895
2025-10-02,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,479,7198,0,0,9321,9896,14930,85,272,140,0,0,0.5981
2025-10-02,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,504,8086,0,0,13703,6577,4695,5791,21,65,0,0,0.8271
2025-10-02,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,2108,7389,0,0,41922,25834,17165,69,1,3,0,0,0.1189
2025-10-02,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,165,705,0,0,1017,3650,954,11439,150,695,0,0,0.7071
2025-10-02,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,636,142,0,0,1986,5103,5857,34,59,5,0,0,0.8784
2025-10-02,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,720,1817,0,0,18802,19638,5162,1778,2394,200,0,0,0.8938
2025-10-02,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,175,491,0,0,666,4444,933,11357,341,447,0,0,0.8333
2025-10-02,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,433,123,0,0,1202,4715,4831,114,23,7,0,0,0.7354
2025-10-02,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,430,772,0,0,12073,15530,6380,1589,546,421,0,0,0.7284
2025-10-02,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,121,562,0,0,5216,7332,9127,1237,553,210,0,0,0.4982
2025-10-02,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,443,878,0,0,5974,9424,16930,2108,3098,368,0,0,0.3988
2025-10-02,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,148,637,0,0,5754,6391,11300,320,29,13,0,0,0.606
2025-10-02,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,212,892,0,0,2885,8003,13169,2055,182,137,0,0,0.7088
2025-10-02,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,202,3262,0,0,11374,9283,14208,2638,2316,291,0,0,0.4977
2025-10-02,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,29,1801,0,0,9371,6413,11625,254,21,8,0,0,0.7678
2025-10-03,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,130,33,0,0,600,5134,9173,797,3,69,0,0,0.5161
2025-10-03,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,59,40,0,0,1667,19250,38038,9328,720,212,0,0,0.4769
2025-10-03,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,505,79,0,0,1632,3507,14977,38648,27284,3293,0,0,0.3498
2025-10-03,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,40,74,0,0,1918,4609,780,561,6,6,0,0,0.5375
2025-10-03,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,80,459,0,0,864,16052,32619,4663,1450,200,0,0,0.2646
2025-10-03,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,273,53,0,0,706,1966,12304,26991,17117,3071,0,0,0.3744
2025-10-03,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,243,4812,0,0,8953,9719,14034,107,163,400,0,0,0.1889
2025-10-03,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,858,4311,0,0,13915,4800,5363,4921,336,141,0,0,0.6177
2025-10-03,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,2016,7169,0,0,21948,29046,11363,162,3,3,0,0,0.2504
2025-10-03,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,241,6970,0,0,8453,11705,12555,108,298,385,0,0,0.8028
2025-10-03,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,441,6964,0,0,11829,6124,5464,6385,72,90,0,0,0.6853
2025-10-03,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,1980,6789,0,0,35862,24810,13235,152,2,5,0,0,0.1031
2025-10-03,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,286,1372,0,0,1384,4782,1633,6998,350,692,0,0,0.8345
2025-10-03,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,293,161,0,0,2570,6603,4844,73,26,3,0,0,0.8804
2025-10-03,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,270,2199,0,0,15760,17613,4204,1512,2191,313,0,0,0.6467
2025-10-03,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,694,593,0,0,858,5426,1504,8792,378,618,0,0,0.624
2025-10-03,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,191,211,0,0,2037,5628,4416,47,9,5,0,0,0.7317
2025-10-03,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,281,967,0,0,11983,14631,4738,1066,1786,439,0,0,0.7621
2025-10-03,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,78,466,0,0,3939,7488,7397,1004,256,232,0,0,0.5356
2025-10-03,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,625,1630,0,0,6570,8346,12246,2281,2238,290,0,0,0.3896
