site_name,mae_ne_name,first_date,last_date,record_count,cell_count,local_cell_ids,cell_names,total_traffic_gbit,total_traffic_gb,avg_dl_prb_usage,avg_ul_prb_usage,avg_availability,avg_rrc_success,avg_erab_success,avg_call_drop,source
MSH-0331-Chiwaridzo 2,MSH-0331-Chiwaridzo 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0331-Chiwaridzo 2_LTE_1|MSH-0331-Chiwaridzo 2_LTE_2|MSH-0331-Chiwaridzo 2_LTE_3|MSH-0331-Chiwaridzo 2_LTE_4|MSH-0331-Chiwaridzo 2_LTE_5|MSH-0331-Chiwaridzo 2_LTE_6,47543.3919,5942.924,66.7154,54.6594,100.0,99.1878,99.5281,1.1214,MAE raw KPI export
MSH-0338-Norton Knowe,MSH-0338-Norton Knowe,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Norton Knowe_LTE_1|Norton Knowe_LTE_2|Norton Knowe_LTE_3|Norton Knowe_LTE_4|Norton Knowe_LTE_5|Norton Knowe_LTE_6,17308.8048,2163.6006,30.3362,49.5948,100.0,98.2922,98.7169,1.2708,MAE raw KPI export
MSH-0340-Marridale,MSH-0340-Marridale,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,HRE-0340-Marridale_LTE_1|HRE-0340-Marridale_LTE_2|HRE-0340-Marridale_LTE_3|HRE-0340-Marridale_LTE_4|HRE-0340-Marridale_LTE_5|HRE-0340-Marridale_LTE_6,38031.6971,4753.9621,51.0307,56.6166,100.0,99.6703,99.4887,0.9893,MAE raw KPI export
MSH-0341-Norton Nharira,MSH-0341-Norton Nharira,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Nharira_LTE_1|Nharira_LTE_2|Nharira_LTE_3|Nharira_LTE_4|Nharira_LTE_5|Nharira_LTE_6,18258.4909,2282.3114,29.9244,50.5754,100.0,98.1598,99.6039,0.983,MAE raw KPI export
MSH-0346-Twinlakes,MSH-0346-Twinlakes,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Twinlakes_LTE_1|Twinlakes_LTE_2|Twinlakes_LTE_3|Twinlakes_LTE_4|Twinlakes_LTE_5|Twinlakes_LTE_6,24172.6925,3021.5866,33.211,53.1017,100.0,98.7448,99.7466,0.8659,MAE raw KPI export
MSH-0349-Norton Mashlands,MSH-0349-Norton Mashlands,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Norton Mashlands_LTE_1|Norton Mashlands_LTE_2|Norton Mashlands_LTE_3|Norton Mashlands_LTE_4|Norton Mashlands_LTE_5|Norton Mashlands_LTE_6,13775.2789,1721.9099,27.1309,46.1549,100.0,95.8748,99.243,1.4369,MAE raw KPI export
MSH-0371-Nyabira,MSH-0371-Nyabira,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0371-Nyabira_LTE_1|MSH-0371-Nyabira_LTE_2|MSH-0371-Nyabira_LTE_3|MSH-0371-Nyabira_LTE_4|MSH-0371-Nyabira_LTE_5|MSH-0371-Nyabira_LTE_6,17064.2865,2133.0358,23.3738,59.6756,100.0,98.0653,99.7191,0.5871,MAE raw KPI export
MVO-0006-Chiredzi 2,MVO-0006-Chiredzi 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Chiredzi 2_LTE_1|Chiredzi 2_LTE_2|Chiredzi 2_LTE_3|Chiredzi 2_LTE_4|Chiredzi 2_LTE_5|Chiredzi 2_LTE_6,11794.7964,1474.3495,24.8471,51.2608,99.9998,99.524,99.331,1.5516,MAE raw KPI export
MVO-0016-Gutu,MVO-0016-Gutu,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MVO-0016-Gutu_LTE_1|MVO-0016-Gutu_LTE_2|MVO-0016-Gutu_LTE_3|MVO-0016-Gutu_LTE_4|MVO-0016-Gutu_LTE_5|MVO-0016-Gutu_LTE_6,17598.4757,2199.8095,22.1137,49.3464,100.0,94.0497,96.8637,2.7429,MAE raw KPI export
MVO-0018-Majange,MVO-0018-Majange,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Majange_LTE_1|Majange_LTE_2|Majange_LTE_3|Majange_LTE_4|Majange_LTE_5|Majange_LTE_6,16090.7127,2011.3391,23.504,49.8999,100.0,99.0449,99.4234,1.5241,MAE raw KPI export
MVO-0021-Masvingo Rhodene,MVO-0021-Masvingo Rhodene,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Masvingo Rhodene_LTE_1|Masvingo Rhodene_LTE_2|Masvingo Rhodene_LTE_3|Masvingo Rhodene_LTE_4|Masvingo Rhodene_LTE_5|Masvingo Rhodene_LTE_6,13137.8703,1642.2338,23.7422,49.3292,100.0,98.1439,98.8416,2.0447,MAE raw KPI export
MVO-0022-Masvingo Zimre,MVO-0022-Masvingo Zimre,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Masvingo Zimre_LTE_1|Masvingo Zimre_LTE_2|Masvingo Zimre_LTE_3|Masvingo Zimre_LTE_4|Masvingo Zimre_LTE_5|Masvingo Zimre_LTE_6,15086.9487,1885.8686,27.6727,48.6172,100.0,98.9115,99.2267,2.4501,MAE raw KPI export
MVO-0033-Triangle,MVO-0033-Triangle,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Triangle_LTE_1|Triangle_LTE_2|Triangle_LTE_3|Triangle_LTE_4|Triangle_LTE_5|Triangle_LTE_6,14965.9368,1870.7421,20.5436,52.2083,100.0,99.2685,99.3926,0.9381,MAE raw KPI export
MVO-0040-Mucheke,MVO-0040-Mucheke,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Mucheke Main_LTE_1|Mucheke Main_LTE_2|Mucheke Main_LTE_3|Mucheke Main_LTE_4|Mucheke Main_LTE_5|Mucheke Main_LTE_6,18886.6698,2360.8337,32.4376,50.9881,100.0,99.5607,99.5702,1.1111,MAE raw KPI export
MVO-0041-Rujeko,MVO-0041-Rujeko,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MVO-0041-Rujeko_LTE_1|MVO-0041-Rujeko_LTE_2|MVO-0041-Rujeko_LTE_3|MVO-0041-Rujeko_LTE_4|MVO-0041-Rujeko_LTE_5|MVO-0041-Rujeko_LTE_6,21771.8003,2721.475,35.358,55.1825,100.0,99.4977,99.6518,1.2909,MAE raw KPI export
MVO-0082-Tshovani Township,MVO-0082-Tshovani Township,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MVO-0082-Tshovani Township_LTE_1|MVO-0082-Tshovani Township_LTE_2|MVO-0082-Tshovani Township_LTE_3|MVO-0082-Tshovani Township_LTE_4|MVO-0082-Tshovani Township_LTE_5|MVO-0082-Tshovani Township_LTE_6,25342.4181,3167.8023,33.8787,56.7929,100.0,99.5357,99.3616,1.1124,MAE raw KPI export
MVO-1001-Masvingo BSC,MVO-1001-Masvingo BSC,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MVO-1001-Masvingo BSC_LTE_1|MVO-1001-Masvingo BSC_LTE_2|MVO-1001-Masvingo BSC_LTE_3|MVO-1001-Masvingo BSC_LTE_4|MVO-1001-Masvingo BSC_LTE_5|MVO-1001-Masvingo BSC_LTE_6,9510.4406,1188.8051,19.7057,44.8585,100.0,98.4929,99.3917,1.5873,MAE raw KPI export
